benchmark,sweep,topology,k,R,N,filename,n_valid,n_errored,patch_presence_correct,patch_presence_acc_pct,acc_std_pct,acc_std_ci95_pct,mean_kJ_dynamic_std,mean_kJ_dynamic_std_ci95,n_std,mean_tokens_std,mean_completion_tokens_std,degraded_incomplete_run,acc_ci95_pct,mean_kJ_dynamic,mean_kJ_dynamic_ci95,total_kJ_dynamic,mean_kJ_gpu_total,mean_kJ_total_system,mean_kJ_inference,mean_kJ_coordination,mean_kJ_tool_exec,mean_wall_s,mean_wall_s_serial,mean_prompt_tokens,mean_completion_tokens,mean_tokens,mean_n_tool_calls,mean_n_llm_calls,mean_task_kv,loose_acc_pct,real_correct_present,real_correct_true,harness_acc_pct,harness_acc_evaluated_only_pct
BrowseCompplus,m_sweep,independent,20,,2,Qwen_Qwen3.5-9B_independent_k20_M2.jsonl,50,0,17,34.0,34.0,13.26384559620625,24.106204619043794,3.2313144156350977,50,353991.84,4006.46,False,13.26384559620625,24.106204619043794,3.2313144156350977,1205.3102309521896,28.535865520000005,30.43826418702531,16.78345441681786,7.154547203143591,0.1682029990823434,95.0310374314338,133.92936771318315,349985.38,4006.46,353991.84,28.36,17.98,65942864.69,,,,,
BrowseCompplus,m_sweep,independent,20,,3,Qwen_Qwen3.5-9B_independent_k20_M3.jsonl,50,0,19,38.0,38.0,13.590820431452988,29.74094181499826,3.051511387523948,50,526969.96,4604.98,False,13.590820431452988,29.74094181499826,3.051511387523948,1487.047090749913,34.41084631999999,36.817332846047556,23.256861713449112,6.197030056659461,0.2870500448896807,90.26461082771421,163.35570673666894,522364.98,4604.98,526969.96,41.88,26.0,83311983.29,,,,,
BrowseCompplus,m_sweep,independent,20,,4,Qwen_Qwen3.5-9B_independent_k20_M4.jsonl,50,0,21,42.0,42.0,13.819638200763432,39.3592651238531,3.665011050724529,50,760541.68,5836.96,False,13.819638200763432,39.359265123853106,3.665011050724529,1967.9632561926553,43.9743665,47.08209312528734,31.774789912245424,7.156669571348101,0.4278056402595755,100.13097830481827,210.44003312826158,754704.72,5836.96,760541.68,56.22,36.7,112342368.46,,,,,
BrowseCompplus,m_sweep,independent,20,,5,Qwen_Qwen3.5-9B_independent_k20_M5.jsonl,50,0,23,46.0,46.0,13.955128089702368,45.422424411792356,4.361274316451551,50,908856.48,6672.66,False,13.955128089702368,45.42242441179236,4.361274316451551,2271.121220589618,51.57227334,55.23099648068278,39.57636028961425,5.282462474429566,0.5636016477485434,94.22517362020909,245.49883987501264,902183.82,6672.66,908856.48,69.02,44.12,135853511.41,,,,,
BrowseCompplus,m_sweep,independent,20,,10,Qwen_Qwen3.5-9B_independent_k20_M10.jsonl,50,0,27,54.0,54.0,13.955128089702368,88.72054095796832,7.213217430692287,50,1868928.14,12969.86,False,13.955128089702368,88.72054095796834,7.213217430692287,4436.027047898417,100.60168392000001,105.53874063505134,80.87207968668419,6.814503231092864,1.033958040191281,117.18658453255892,481.6686372550577,1855958.28,12969.86,1868928.14,137.7,89.58,289375584.57,,,,,
BrowseCompplus,r_sweep,centralized,1,30,3,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,50,0,1,2.0,2.0,3.92,323.09441689885597,25.62528829711009,50,1894477.44,44722.28,False,3.92,323.0944168988559,25.62528829711009,16154.720844942796,356.38552992000007,376.5508250267757,68.40682253519529,254.3033373303315,0.38425703332910616,1284.0181129653752,1605.557250796184,1849755.16,44722.28,1894477.44,46.34,161.82,360226117.98,,,,,
BrowseCompplus,r_sweep,centralized,2,15,3,Qwen_Qwen3.5-9B_centralized_k2_R15_M3.jsonl,50,0,5,10.0,10.0,8.399999999999999,202.4037656482597,19.406296203669374,50,1479386.94,28815.36,False,8.399999999999999,202.40376564825976,19.406296203669374,10120.188282412988,224.25049901999995,237.16664886490508,56.26379243697762,145.75445765683358,0.38551555444855395,795.4031435931474,1014.2490302181244,1450571.58,28815.36,1479386.94,47.38,102.84,251957988.7,,,,,
BrowseCompplus,r_sweep,centralized,3,10,3,Qwen_Qwen3.5-9B_centralized_k3_R10_M3.jsonl,50,0,11,22.0,22.0,11.598896499236469,150.1852511017384,12.70686364164287,50,1345806.48,21276.98,False,11.598896499236469,150.1852511017384,12.70686364164287,7509.26255508692,168.21614215999998,178.0281924003499,57.18829200773517,92.63827279897072,0.358686295032472,562.296027077958,764.0752793732286,1324529.5,21276.98,1345806.48,48.46,82.74,247879791.11,,,,,
BrowseCompplus,r_sweep,centralized,5,6,3,Qwen_Qwen3.5-9B_centralized_k5_R6_M3.jsonl,50,0,9,18.0,18.0,10.757248718887185,101.29273808852075,7.540223933533001,50,1283860.72,13902.1,False,10.757248718887185,101.29273808852078,7.540223933533001,5064.636904426039,111.6531824,118.45738094958924,44.99186179656844,55.883724741521526,0.41715155043077473,362.5489844701439,513.1094307520241,1269958.62,13902.1,1283860.72,49.96,69.18,163455711.23,,,,,
BrowseCompplus,r_sweep,centralized,6,5,3,Qwen_Qwen3.5-9B_centralized_k6_R5_M3.jsonl,50,0,14,28.0,28.000000000000004,12.571968819560443,89.28957065976968,9.597438564323465,50,1152617.78,12717.86,False,12.571968819560443,89.28957065976971,9.597438564323465,4464.478532988485,101.09457640000002,107.2804290476505,44.07701150189865,44.839687730306416,0.3728714275646247,321.2598643456027,464.776162652038,1139899.92,12717.86,1152617.78,47.98,61.88,171584498.23,,,,,
BrowseCompplus,r_sweep,centralized,10,3,3,Qwen_Qwen3.5-9B_centralized_k10_R3_M3.jsonl,50,0,15,30.0,30.0,12.83121194587635,59.61287445495804,5.5663789138436535,50,1005871.24,8775.78,False,12.83121194587635,59.612874454958046,5.5663789138436535,2980.6437227479023,67.62280451999999,70.84059368846053,34.82736933974894,24.422501632063394,0.36300348314569975,201.7149205631291,315.22698905757045,997095.46,8775.78,1005871.24,47.68,51.36,130515684.77,,,,,
BrowseCompplus,r_sweep,centralized,15,2,3,Qwen_Qwen3.5-9B_centralized_k15_R2_M3.jsonl,50,0,20,40.0,40.0,13.717142559585795,55.51923911372846,6.109693351193171,50,977716.3,7859.56,False,13.717142559585795,55.519239113728474,6.109693351193171,2775.9619556864236,62.140058139999994,66.12416840161191,35.09733200906598,20.05374252146889,0.36816458319358786,175.6088543620333,289.91158882550894,969856.74,7859.56,977716.3,45.82,47.32,131858638.04,,,,,
BrowseCompplus,r_sweep,centralized,30,1,3,Qwen_Qwen3.5-9B_centralized_k30_R1_M3.jsonl,50,0,20,40.0,40.0,13.717142559585795,29.519696479359435,2.9503390800946563,50,874773.82,4279.4,False,13.717142559585795,29.519696479359446,2.9503390800946563,1475.9848239679723,33.01092226,35.48055903354349,24.41762446317067,4.722442294540566,0.3796297216482038,83.17204505894333,161.07090657036753,870494.42,4279.4,874773.82,43.14,41.48,82196737.12,,,,,
BrowseCompplus,r_sweep,decentralized,1,30,3,Qwen_Qwen3.5-9B_decentralized_k1_R30_M3.jsonl,50,0,14,28.0,28.000000000000004,12.571968819560443,249.78202760438808,19.405182140731196,50,1930886.9,30677.32,False,12.571968819560443,249.78202760438805,19.405182140731196,12489.101380219403,282.1879667399999,295.0580121876359,204.48319004902868,45.09819882375191,0.20063873160756857,615.3244723051041,1265.3390499078855,1900209.58,30677.32,1930886.9,23.86,71.84,864762551.94,,,,,
BrowseCompplus,r_sweep,decentralized,2,15,3,Qwen_Qwen3.5-9B_decentralized_k2_R15_M3.jsonl,50,0,23,46.0,46.0,13.955128089702368,131.99124214296253,14.237663402799532,50,1184729.68,16117.88,False,13.955128089702368,131.9912421429625,14.237663402799532,6599.562107148125,145.88669302,154.31778314465853,109.50487774020847,22.21106817654577,0.2752962262083082,306.8577368594334,660.8936650725082,1168611.8,16117.88,1184729.68,31.0,52.16,402362518.86,,,,,
BrowseCompplus,r_sweep,decentralized,3,10,3,Qwen_Qwen3.5-9B_decentralized_k3_R10_M3.jsonl,50,0,23,46.0,46.0,13.955128089702368,96.40589656886421,8.380018303866674,50,949713.3,11943.5,False,13.955128089702368,96.4058965688642,8.380018303866674,4820.29482844321,107.39347165999999,113.74431503945401,77.44554928903507,18.667737326944238,0.2926099528848898,239.5061942178011,488.9829421949014,937769.8,11943.5,949713.3,35.5,42.82,293660620.95,,,,,
BrowseCompplus,r_sweep,decentralized,5,6,3,Qwen_Qwen3.5-9B_decentralized_k5_R6_M3.jsonl,50,0,20,40.0,40.0,13.717142559585795,77.68810745413883,8.02299629262937,50,743351.12,9481.24,False,13.717142559585795,77.68810745413883,8.02299629262937,3884.4053727069418,87.83503218,93.11991645569289,52.22654867950783,25.159376766780973,0.3021820078500539,223.283802665025,400.9698342217505,733869.88,9481.24,743351.12,37.66,34.48,232170375.62,,,,,
BrowseCompplus,r_sweep,decentralized,6,5,3,Qwen_Qwen3.5-9B_decentralized_k6_R5_M3.jsonl,50,0,22,44.0,44.0,13.89883448350976,63.10880610228339,6.567765565096193,50,687546.52,8264.28,False,13.89883448350976,63.10880610228338,6.567765565096193,3155.440305114169,70.72480499999998,74.03767252013597,45.942443124422844,16.84688917364813,0.3194738042124178,180.42355960175394,324.94626679487527,679282.24,8264.28,687546.52,38.52,32.9,188903469.1,,,,,
BrowseCompplus,r_sweep,decentralized,10,3,3,Qwen_Qwen3.5-9B_decentralized_k10_R3_M3.jsonl,50,0,19,38.0,38.0,13.590820431452988,47.1440685029521,6.819650952184961,50,600000.16,6432.14,False,13.590820431452988,47.144068502952116,6.819650952184961,2357.2034251476057,53.60555002000001,57.02279938671238,36.458866975684266,10.408818024996874,0.2763835022709625,137.52099572099746,249.00617207854987,593568.02,6432.14,600000.16,40.22,29.9,132928708.53,,,,,
BrowseCompplus,r_sweep,decentralized,15,2,3,Qwen_Qwen3.5-9B_decentralized_k15_R2_M3.jsonl,50,0,25,50.0,50.0,14.000000000000002,45.26767440080289,5.343858521748445,50,669222.66,5947.94,False,14.000000000000002,45.267674400802896,5.343858521748445,2263.383720040145,51.500829100000004,54.831957409639806,32.27845032758566,12.663273157959193,0.32595091525803194,132.59556516423822,239.90990607105195,663274.72,5947.94,669222.66,43.44,31.32,135837160.65,,,,,
BrowseCompplus,r_sweep,decentralized,30,1,3,Qwen_Qwen3.5-9B_decentralized_k30_R1_M3.jsonl,50,0,21,42.0,42.0,13.819638200763432,33.07680147944981,3.7539282544434283,50,588885.5,5025.22,False,13.819638200763432,33.07680147944981,3.7539282544434283,1653.8400739724905,37.407625159999995,39.963284498298705,26.678087874643168,6.045650515244995,0.35306308956164345,97.66617997720837,176.57081579193473,583860.28,5025.22,588885.5,42.2,29.02,97935500.63,,,,,
FanOutQA,k_sweep,centralized,1,2,3,Qwen_Qwen3.5-9B_centralized_k1_R2.jsonl,50,0,7,14.0,54.59126984126984,7.7284599107838154,19.330810569204424,2.8768847391912313,50,56466.68,3339.5,False,7.7284599107838154,19.33081056920443,2.8768847391912313,966.5405284602215,22.55858906,24.10908896180115,3.3333439224679062,15.833346892943513,0.16411975379300553,83.36035297840834,104.0328424750641,53127.18,3339.5,56466.68,8.4,14.66,13997630.53,54.59126984126985,,,,
FanOutQA,k_sweep,centralized,2,2,3,Qwen_Qwen3.5-9B_centralized_k2_R2.jsonl,50,0,7,14.0,61.165079365079364,7.804861024063034,26.50960279021514,3.7640009242313277,50,216429.26,3640.5,False,7.804861024063034,26.509602790215144,3.7640009242313277,1325.4801395107572,30.948031160000006,33.083701364163815,8.04879366075548,18.209868641029843,0.2509404884298235,88.37370154652744,143.14867271713914,212788.76,3640.5,216429.26,13.68,18.98,35084820.79,61.16507936507936,,,,
FanOutQA,k_sweep,centralized,3,2,3,Qwen_Qwen3.5-9B_centralized_k3_R2.jsonl,50,0,9,18.0,65.9515873015873,7.979453395679879,33.432987391992015,3.9038031404422946,50,309088.32,4632.12,False,7.979453395679879,33.43298739199201,3.9038031404422946,1671.6493695996005,39.052806720000014,41.77248198633541,17.33492058905287,15.747561294584045,0.3505055083551052,108.41906810246408,181.3623898177594,304456.2,4632.12,309088.32,22.3,22.9,57686010.12,65.9515873015873,,,,
FanOutQA,k_sweep,centralized,5,2,3,Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,50,0,13,26.0,67.50396825396825,7.798717605882155,40.86152270794224,4.850752635128646,50,458375.58,5196.5,False,7.798717605882155,40.861522707942235,4.850752635128646,2043.0761353971118,45.28627509999999,48.569684311675495,24.714385177122907,15.701160617591995,0.44597691322734634,124.9421528768912,212.02937640372664,453179.08,5196.5,458375.58,27.28,28.88,71947464.49,67.50396825396825,,,,
FanOutQA,k_sweep,centralized,7,2,3,Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,50,0,13,26.0,67.05634920634921,8.376925005227745,45.045305007101526,5.006659417000588,50,611674.9,5921.1,False,8.376925005227745,45.045305007101526,5.006659417000588,2252.265250355076,52.64941601999999,56.37073845044653,30.215106175209506,14.33347752777392,0.49672130411810583,138.77455113664269,245.65963427938522,605753.8,5921.1,611674.9,36.04,35.08,95806796.53,67.0563492063492,,,,
FanOutQA,k_sweep,centralized,10,2,3,Qwen_Qwen3.5-9B_centralized_k10_R2.jsonl,50,0,10,20.0,67.54761904761905,7.494974118503482,55.95228142920797,7.206308104039521,50,785156.1,7353.36,False,7.494974118503482,55.95228142920798,7.206308104039521,2797.614071460399,65.37809827999997,70.0176983134581,40.521653932799495,14.83484766714502,0.5957798292634611,173.68482507895678,304.48879960197957,777802.74,7353.36,785156.1,43.06,40.52,131704884.02,67.54761904761904,,,,
FanOutQA,k_sweep,centralized,15,2,3,Qwen_Qwen3.5-9B_centralized_k15_R2.jsonl,50,0,13,26.0,72.42698412698412,7.375741137901554,59.83904685925547,8.116085090411422,50,934953.62,7680.04,False,7.375741137901554,59.83904685925545,8.116085090411422,2991.9523429627725,69.9262787,74.89940424730423,46.38656201535698,12.811600216972021,0.6408846269264875,183.74453351218253,326.0737445899099,927273.58,7680.04,934953.62,50.48,46.96,140227476.88,72.42698412698412,,,,
FanOutQA,k_sweep,centralized,20,2,3,Qwen_Qwen3.5-9B_centralized_k20_R2.jsonl,50,0,10,20.0,68.41904761904762,6.752814999668885,63.737738341091806,10.292254672652541,50,1088940.72,8188.76,False,6.752814999668885,63.73773834109183,10.292254672652541,3186.8869170545913,74.50406075999999,79.84471237726943,50.99832492168699,12.033326192095025,0.7060872273097722,200.14951015736906,348.03346901144835,1080751.96,8188.76,1088940.72,55.3,51.08,164293926.22,68.41904761904763,,,,
FanOutQA,k_sweep,centralized,30,2,3,Qwen_Qwen3.5-9B_centralized_k30_R2.jsonl,50,0,8,16.0,68.865873015873,7.231012459205499,81.31797223921825,19.6461874327015,50,1349999.2,10036.68,False,7.231012459205499,81.31797223921825,19.6461874327015,4065.898611960912,95.0017281,101.90547766989995,68.39559772744445,12.154245789156812,0.7681287226169791,249.90342767722905,442.80213408622893,1339962.52,10036.68,1349999.2,75.52,61.96,212873905.3,68.86587301587302,,,,
FanOutQA,k_sweep,centralized,50,2,3,Qwen_Qwen3.5-9B_centralized_k50_R2.jsonl,50,0,10,20.0,71.05952380952381,6.565387448253074,83.11638739921273,18.504938604354997,50,1682946.48,10071.42,False,6.565387448253074,83.11638739921271,18.504938604354997,4155.819369960635,97.18991112000002,104.31587562920414,71.65954634303019,10.620721870981471,0.8361191852010641,269.24158030372115,455.0162201202661,1672875.06,10071.42,1682946.48,72.9,71.3,222488012.79,71.05952380952381,,,,
FanOutQA,k_sweep,decentralized,1,2,3,Qwen_Qwen3.5-9B_decentralized_k1.jsonl,50,0,5,10.0,59.096825396825395,7.870214692665122,21.94215266385883,5.0655949382672905,50,58092.18,3407.14,False,7.870214692665122,21.942152663858824,5.0655949382672905,1097.1076331929412,24.476345120000015,25.603449044010386,4.567325889727249,17.241599886040028,0.13322688809155547,74.63027066741138,111.28290070474148,54685.04,3407.14,58092.18,6.24,12.3,38201398.35,59.09682539682537,,,,
FanOutQA,k_sweep,decentralized,2,2,3,Qwen_Qwen3.5-9B_decentralized_k2.jsonl,50,0,8,16.0,64.28015873015873,8.489580253987171,48.83251576259588,9.014269734793103,50,278463.36,6832.56,False,8.489580253987171,48.8325157625959,9.014269734793103,2441.6257881297947,53.84143673999999,57.449892046162944,25.582795433683923,22.85236346218523,0.397356866726722,135.54412317276,244.8666651847586,271630.8,6832.56,278463.36,15.6,19.38,122710223.72,64.28015873015872,,,,
FanOutQA,k_sweep,decentralized,3,2,3,Qwen_Qwen3.5-9B_decentralized_k3.jsonl,50,0,8,16.0,66.90238095238095,7.27415767810445,41.04911368878577,5.290753953542084,50,359496.86,5436.28,False,7.27415767810445,41.04911368878578,5.290753953542084,2052.455684439289,45.84732032000001,47.98054178989625,30.60633968980467,10.07277568508424,0.3699983138968657,111.59415221892297,210.88712105326354,354060.58,5436.28,359496.86,20.94,22.92,97942258.22,66.90238095238095,,,,
FanOutQA,k_sweep,decentralized,5,2,3,Qwen_Qwen3.5-9B_decentralized_k5.jsonl,50,0,10,20.0,72.66825396825396,6.533233393037572,52.57420212788703,8.146005979836529,50,510455.46,6381.9,False,6.533233393037572,52.57420212788704,8.146005979836529,2628.710106394352,58.146471460000015,61.1929966564966,42.63399058300752,9.342998563968774,0.5972129809107423,146.09469003498555,267.87750436231494,504073.56,6381.9,510455.46,29.14,28.78,120918532.79,72.66825396825396,,,,
FanOutQA,k_sweep,decentralized,7,2,3,Qwen_Qwen3.5-9B_decentralized_k7.jsonl,50,0,12,24.0,71.98968253968255,6.292351229866304,56.07610447165213,10.29683045068509,50,599014.82,7062.62,False,6.292351229866304,56.07610447165215,10.29683045068509,2803.8052235826076,62.64771129999998,65.57197519228586,48.058125569900106,7.451875732169338,0.5661031695826908,151.82743542652577,289.1170928811282,591952.2,7062.62,599014.82,35.82,32.12,141562049.81,71.98968253968253,,,,
FanOutQA,k_sweep,decentralized,10,2,3,Qwen_Qwen3.5-9B_decentralized_k10.jsonl,50,0,13,26.0,72.44365079365079,6.996364166876646,63.56326976710499,11.397957147119643,50,792595.22,8020.22,False,6.996364166876646,63.56326976710501,11.397957147119643,3178.1634883552506,70.39340406,73.7018009967521,55.29616261023423,7.658815113699067,0.6082920431717025,174.1676102758944,327.0411835347488,784575.0,8020.22,792595.22,44.74,37.9,173502729.49,72.44365079365078,,,,
FanOutQA,k_sweep,decentralized,15,2,3,Qwen_Qwen3.5-9B_decentralized_k15.jsonl,50,0,11,22.0,72.35079365079365,6.836201226549475,65.9344470396153,12.04930164947719,50,915629.78,8285.46,False,6.836201226549475,65.93444703961529,12.04930164947719,3296.722351980765,73.70652198,77.17034671346968,58.384764591500506,6.805954647801935,0.7437278003128611,179.84313969109206,342.3422789832577,907344.32,8285.46,915629.78,53.6,44.3,170628302.41,72.35079365079365,,,,
FanOutQA,k_sweep,decentralized,20,2,3,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,50,0,12,24.0,73.28492063492064,6.56077166870551,68.75789541066405,12.60925010164464,50,1059438.24,8308.06,False,6.56077166870551,68.75789541066405,12.60925010164464,3437.894770533202,76.89713596,80.52870933915365,61.94773229907996,6.056434002021723,0.753729109562338,182.64668141346425,358.5933256142587,1051130.18,8308.06,1059438.24,56.44,48.16,180713920.51,73.28492063492064,,,,
FanOutQA,k_sweep,decentralized,30,2,3,Qwen_Qwen3.5-9B_decentralized_k30.jsonl,50,0,11,22.0,71.80952380952381,6.9293913295130665,79.47903372413663,17.418098674586936,50,1285791.78,9805.5,False,6.9293913295130665,79.47903372413664,17.418098674586936,3973.951686206832,90.46071932000001,96.94333848407656,74.15740231752933,4.538525437849077,0.7831059687581992,218.55156299643218,421.1858113025501,1275986.28,9805.5,1285791.78,66.2,55.38,215429960.33,71.80952380952381,,,,
FanOutQA,k_sweep,decentralized,50,2,3,Qwen_Qwen3.5-9B_decentralized_k50.jsonl,50,0,13,26.0,73.96666666666667,6.0595607386739685,83.81795434327628,17.58275656855816,50,1462532.06,9891.6,False,6.0595607386739685,83.81795434327628,17.58275656855816,4190.897717163814,95.36465022,102.15557399576747,78.79606977627115,4.2224807778987135,0.7994037891064341,244.22772428844124,442.6841525667161,1452640.46,9891.6,1462532.06,64.72,59.7,232755862.16,73.96666666666667,,,,
FanOutQA,k_sweep,independent,1,,3,Qwen_Qwen3.5-9B_independent_k1.jsonl,50,0,7,14.0,57.605555555555554,8.22757621780273,11.122262388305103,2.8057851646583765,50,17139.52,1960.96,False,8.22757621780273,11.122262388305103,2.8057851646583765,556.1131194152551,12.248119200000001,13.06555580986008,0.7740468885919995,10.263820981682148,0.08439451803095588,43.55112441051752,55.71450748395175,15178.56,1960.96,17139.52,3.74,6.98,9550186.24,57.605555555555554,,,,
FanOutQA,k_sweep,independent,2,,3,Qwen_Qwen3.5-9B_independent_k2.jsonl,50,0,5,10.0,61.55714285714286,7.7173546801516935,15.333114408000316,2.7493508529752333,50,58839.78,2430.58,False,7.7173546801516935,15.333114408000318,2.7493508529752333,766.6557204000159,17.233896380000004,18.42796764190955,3.7493572223612834,11.42998229430044,0.15377489133859193,52.387127679884436,79.46377083726227,56409.2,2430.58,58839.78,7.52,9.46,24682053.85,61.55714285714285,,,,
FanOutQA,k_sweep,independent,3,,3,Qwen_Qwen3.5-9B_independent_k3.jsonl,50,0,10,20.0,65.96825396825396,7.5601459911437825,18.179868704567394,3.7123328075936173,50,75623.08,2716.34,False,7.5601459911437825,18.179868704567397,3.7123328075936173,908.9934352283699,20.04536962,21.425238415651155,12.199864142815995,5.76092991259042,0.21907464916098232,58.78626618258655,92.36433724276722,72906.74,2716.34,75623.08,10.24,10.52,32245392.55,65.96825396825398,,,,
FanOutQA,k_sweep,independent,5,,3,Qwen_Qwen3.5-9B_independent_k5.jsonl,50,0,10,20.0,64.0047619047619,7.942639372244647,23.106942847343397,4.188286256878874,50,131741.42,3492.28,False,7.942639372244647,23.106942847343397,4.188286256878874,1155.34714236717,26.029077240000003,27.786288410981978,17.358370705064296,5.507472423396486,0.24109971888261714,74.22148541588336,119.87646619740873,128249.14,3492.28,131741.42,13.32,12.88,57166813.44,64.00476190476192,,,,
FanOutQA,k_sweep,independent,7,,3,Qwen_Qwen3.5-9B_independent_k7.jsonl,50,0,8,16.0,66.31666666666666,7.378059127834851,20.94235679380877,4.265021650095826,50,161751.46,2916.28,False,7.378059127834851,20.942356793808766,4.265021650095826,1047.1178396904384,23.118761379999995,24.75366114414576,15.949569097970901,4.670126230397759,0.32266146544011287,61.49280515816063,107.81309256121516,158835.18,2916.28,161751.46,15.58,14.22,47028922.78,66.31666666666666,,,,
FanOutQA,k_sweep,independent,10,,3,Qwen_Qwen3.5-9B_independent_k10.jsonl,50,0,8,16.0,67.38412698412698,7.231477433868075,24.394831835190885,4.478286155131,50,221815.34,3575.36,False,7.231477433868075,24.394831835190875,4.478286155131,1219.7415917595438,27.546368819999994,29.539256662822485,19.651612953165493,4.357743716177294,0.3854751658480985,73.05364365033806,129.41171793289482,218239.98,3575.36,221815.34,21.16,17.58,56890986.22,67.38412698412698,,,,
FanOutQA,k_sweep,independent,15,,3,Qwen_Qwen3.5-9B_independent_k15.jsonl,50,0,12,24.0,70.22619047619048,7.189075130680435,25.82423984959574,4.694587907972279,50,268455.06,3451.88,False,7.189075130680435,25.824239849595745,4.694587907972279,1291.2119924797873,28.53248915999999,30.625424231226642,21.191230515493636,4.174206356859967,0.4588029772421397,76.14983546756208,134.3115668706596,265003.18,3451.88,268455.06,23.92,19.06,58233600.96,70.2261904761905,,,,
FanOutQA,k_sweep,independent,20,,3,Qwen_Qwen3.5-9B_independent_k20.jsonl,50,0,10,20.0,68.02539682539683,7.5310486735551505,26.778282689858383,5.618736671927292,50,351972.76,3549.26,False,7.5310486735551505,26.778282689858383,5.618736671927292,1338.9141344929192,29.587016580000018,31.808607995033594,22.8493677051732,3.469863953047339,0.45905103163784916,74.36276236589998,139.36304685167968,348423.5,3549.26,351972.76,25.2,22.0,63387132.81,68.02539682539683,,,,
FanOutQA,k_sweep,independent,30,,3,Qwen_Qwen3.5-9B_independent_k30.jsonl,50,0,9,18.0,69.97539682539683,6.324487346617974,28.582447772323036,5.119065093744543,50,406001.06,3574.34,False,6.324487346617974,28.582447772323025,5.119065093744543,1429.1223886161513,31.590679039999994,33.97687300199158,24.88932071585461,3.1739550785528845,0.5191719779155354,85.230565052405,149.20645955655723,402426.72,3574.34,406001.06,26.44,23.88,63439018.89,69.97539682539683,,,,
FanOutQA,k_sweep,independent,50,,3,Qwen_Qwen3.5-9B_independent_k50.jsonl,50,0,10,20.0,68.16507936507936,6.560243355919725,31.46869787316181,6.169735626608192,50,385215.66,4308.34,False,6.560243355919725,31.4686978731618,6.169735626608192,1573.43489365809,34.75106223999999,37.27537939504664,27.957024364468484,3.017574060898055,0.4940994477952575,94.15957312900574,162.7653802201152,380907.32,4308.34,385215.66,26.3,21.86,84142816.03,68.16507936507938,,,,
FanOutQA,k_sweep,sas,1,,,Qwen_Qwen3.5-9B_sas_k1.jsonl,50,0,2,4.0,13.850000000000001,7.8515040597327586,0.9554467026950167,0.29505908365201067,50,6068.1,125.52,False,7.8515040597327586,0.9554467026950167,0.29505908365201067,47.77233513475084,1.07677162,1.1768005285255765,0.19865366064458903,0.7191558575846347,0.037637184465793005,5.431324080266059,5.431324080266059,5942.58,125.52,6068.1,1.18,2.0,1182286.92,13.85,,,,
FanOutQA,k_sweep,sas,2,,,Qwen_Qwen3.5-9B_sas_k2.jsonl,50,0,6,12.0,43.83095238095238,9.963607411072323,4.378281839696831,1.7062136584372165,50,20173.66,646.1,False,9.963607411072323,4.3782818396968315,1.7062136584372165,218.91409198484158,4.9442432400000005,5.299973990861045,1.5153438381217028,2.8026907533202614,0.060247248254866846,23.027721088528633,23.027721088528633,19527.56,646.1,20173.66,2.28,2.8,11932977.49,43.83095238095238,,,,
FanOutQA,k_sweep,sas,3,,,Qwen_Qwen3.5-9B_sas_k3.jsonl,50,0,7,14.0,50.93333333333333,10.339587650874837,3.823361897042339,1.1497584596611408,50,26642,503.18,False,10.339587650874837,3.8233618970423384,1.1497584596611408,191.16809485211692,4.268006119999999,4.576864772656048,3.0783442742522595,0.6839474494390256,0.061070173351052685,19.956587468609214,19.956587468609214,26138.82,503.18,26642.0,2.98,3.2,8304809.65,50.93333333333335,,,,
FanOutQA,k_sweep,sas,5,,,Qwen_Qwen3.5-9B_sas_k5.jsonl,50,0,8,16.0,54.36746031746031,9.43345829258945,4.4419762500988025,1.3974211024515697,50,39959.52,588.5,False,9.43345829258945,4.4419762500988025,1.3974211024515697,222.09881250494013,5.02400632,5.4034878658590175,4.007472172879097,0.3595823308466166,0.07492174637308872,23.738531385287644,23.738531385287644,39371.02,588.5,39959.52,4.02,3.86,10286854.47,54.36746031746032,,,,
FanOutQA,k_sweep,sas,7,,,Qwen_Qwen3.5-9B_sas_k7.jsonl,50,0,8,16.0,55.34444444444444,9.508999620242802,4.143367586721176,0.7836881027765686,50,53591.18,494.04,False,9.508999620242802,4.143367586721176,0.7836881027765686,207.1683793360588,4.641442720000001,5.004424405211845,3.633925983373638,0.39169658071001606,0.11774502263752205,22.351406867019833,22.351406867019833,53097.14,494.04,53591.18,5.14,4.52,8172541.32,55.34444444444444,,,,
FanOutQA,k_sweep,sas,10,,,Qwen_Qwen3.5-9B_sas_k10.jsonl,50,0,9,18.0,57.71587301587302,9.101065779401203,5.062835448694539,1.1931983107361794,50,67820.14,649.2,False,9.101065779401203,5.062835448694539,1.1931983107361794,253.14177243472693,5.73883574,6.2084273007300315,4.673618658076128,0.2788608835388498,0.11035590707956111,27.618153001479804,27.618153001479804,67170.94,649.2,67820.14,6.54,5.24,10708883.32,57.71587301587302,,,,
